date,timestamp,open,high,low,close,volume
2015-11-03,1446508800000,365.14,422.3,362.07,404.1,40167.75664017
2015-11-04,1446595200000,404.06,499.99,368.15,410.0,50604.1189154
2015-11-05,1446681600000,410.0,450.0,366.66,387.21,27228.23311929
2015-11-06,1446768000000,387.21,395.0,351.0,374.09,20036.22910475
2015-11-07,1446854400000,374.26,392.0,371.43,384.81,8396.12456558
2015-11-08,1446940800000,384.8,389.0,363.58,373.83,7459.03455998
2015-11-09,1447027200000,373.84,386.96,360.8,379.53,11225.64567597
2015-11-10,1447113600000,379.55,382.23,322.0,337.14,16694.82226273
2015-11-11,1447200000000,337.14,341.75,293.32,313.2,18099.03829411
2015-11-12,1447286400000,313.2,344.99,312.24,336.49,15784.26817585
2015-11-13,1447372800000,336.49,343.0,325.0,338.07,10203.5664044
2015-11-14,1447459200000,338.08,339.57,329.4,334.71,6008.71016419
2015-11-15,1447545600000,334.67,336.46,319.89,322.93,6329.30282708
2015-11-16,1447632000000,322.94,334.1,316.12,332.89,7295.39651482
2015-11-17,1447718400000,332.85,340.72,330.1,336.49,7262.45698749
2015-11-18,1447804800000,336.49,338.0,330.0,335.49,5204.31011673
2015-11-19,1447891200000,335.5,336.38,324.9,326.41,6720.69593055
2015-11-20,1447977600000,326.53,327.04,311.23,322.39,9324.44081425
2015-11-21,1448064000000,322.39,328.0,316.33,327.0,5125.95880902
